datestamp,spx,cpi
1977-08-16,97.73,2.844506518
1977-08-17,97.74,2.844506518
1977-08-18,97.68,2.844506518
1977-08-19,97.51,2.844506518
1977-08-22,97.79,2.844506518
1977-08-23,97.62,2.844506518
1977-08-24,97.23,2.844506518
1977-08-25,96.15,2.844506518
1977-08-26,96.06,2.844506518
1977-08-29,96.92,2.844506518
1977-08-30,96.38,2.844506518
1977-08-31,96.77,2.844506518
1977-09-01,96.83,2.853817505
1977-09-02,97.45,2.853817505
1977-09-06,97.71,2.853817505
1977-09-07,98.01,2.853817505
1977-09-08,97.28,2.853817505
1977-09-09,96.37,2.853817505
1977-09-12,96.03,2.853817505
1977-09-13,96.09,2.853817505
1977-09-14,96.55,2.853817505
1977-09-15,96.8,2.853817505
1977-09-16,96.48,2.853817505
1977-09-19,95.85,2.853817505
1977-09-20,95.89,2.853817505
1977-09-21,95.1,2.853817505
1977-09-22,95.09,2.853817505
1977-09-23,95.04,2.853817505
1977-09-26,95.38,2.853817505
1977-09-27,95.24,2.853817505
1977-09-28,95.31,2.853817505
1977-09-29,95.85,2.853817505
1977-09-30,96.53,2.853817505
1977-10-03,96.74,2.867783985
1977-10-04,96.03,2.867783985
1977-10-05,95.68,2.867783985
1977-10-06,96.05,2.867783985
1977-10-07,95.97,2.867783985
1977-10-10,95.75,2.867783985
1977-10-11,94.93,2.867783985
1977-10-12,94.04,2.867783985
1977-10-13,93.46,2.867783985
1977-10-14,93.56,2.867783985
1977-10-17,93.47,2.867783985
1977-10-18,93.46,2.867783985
1977-10-19,92.38,2.867783985
1977-10-20,92.67,2.867783985
1977-10-21,92.32,2.867783985
1977-10-24,91.63,2.867783985
1977-10-25,91,2.867783985
1977-10-26,92.1,2.867783985
1977-10-27,92.34,2.867783985
1977-10-28,92.61,2.867783985
1977-10-31,92.34,2.867783985
1977-11-01,91.35,2.886405959
1977-11-02,90.71,2.886405959
1977-11-03,90.76,2.886405959
1977-11-04,91.58,2.886405959
1977-11-07,92.29,2.886405959
1977-11-08,92.46,2.886405959
1977-11-09,92.98,2.886405959
1977-11-10,94.71,2.886405959
1977-11-11,95.98,2.886405959
1977-11-14,95.32,2.886405959
1977-11-15,95.93,2.886405959
1977-11-16,95.45,2.886405959
1977-11-17,95.16,2.886405959
1977-11-18,95.33,2.886405959
1977-11-21,95.25,2.886405959
1977-11-22,96.09,2.886405959
1977-11-23,96.49,2.886405959
1977-11-25,96.69,2.886405959
1977-11-28,96.04,2.886405959
1977-11-29,94.55,2.886405959
1977-11-30,94.83,2.886405959
1977-12-01,94.69,2.900372439
1977-12-02,94.67,2.900372439
1977-12-05,94.27,2.900372439
1977-12-06,92.83,2.900372439
1977-12-07,92.78,2.900372439
1977-12-08,92.96,2.900372439
1977-12-09,93.65,2.900372439
1977-12-12,93.63,2.900372439
1977-12-13,93.56,2.900372439
1977-12-14,94.03,2.900372439
1977-12-15,93.55,2.900372439
1977-12-16,93.4,2.900372439
1977-12-19,92.69,2.900372439
1977-12-20,92.5,2.900372439
1977-12-21,93.05,2.900372439
1977-12-22,93.8,2.900372439
1977-12-23,94.69,2.900372439
1977-12-27,94.69,2.900372439
1977-12-28,94.75,2.900372439
1977-12-29,94.94,2.900372439
1977-12-30,95.1,2.900372439
1978-01-03,93.82,2.918994413
1978-01-04,93.52,2.918994413
1978-01-05,92.74,2.918994413
1978-01-06,91.62,2.918994413
1978-01-09,90.64,2.918994413
1978-01-10,90.17,2.918994413
1978-01-11,89.74,2.918994413
1978-01-12,89.82,2.918994413
1978-01-13,89.69,2.918994413
1978-01-16,89.43,2.918994413
1978-01-17,89.88,2.918994413
1978-01-18,90.56,2.918994413
1978-01-19,90.09,2.918994413
1978-01-20,89.89,2.918994413
1978-01-23,89.24,2.918994413
1978-01-24,89.25,2.918994413
1978-01-25,89.39,2.918994413
1978-01-26,88.58,2.918994413
1978-01-27,88.58,2.918994413
1978-01-30,89.34,2.918994413
1978-01-31,89.25,2.918994413
1978-02-01,89.93,2.932960894
1978-02-02,90.13,2.932960894
1978-02-03,89.62,2.932960894
1978-02-06,89.5,2.932960894
1978-02-07,90.33,2.932960894
1978-02-08,90.83,2.932960894
1978-02-09,90.3,2.932960894
1978-02-10,90.08,2.932960894
1978-02-13,89.86,2.932960894
1978-02-14,89.04,2.932960894
1978-02-15,88.83,2.932960894
1978-02-16,88.08,2.932960894
1978-02-17,87.96,2.932960894
1978-02-21,87.59,2.932960894
1978-02-22,87.56,2.932960894
1978-02-23,87.64,2.932960894
1978-02-24,88.49,2.932960894
1978-02-27,87.72,2.932960894
1978-02-28,87.04,2.932960894
1978-03-01,87.19,2.951582868
1978-03-02,87.32,2.951582868
1978-03-03,87.45,2.951582868
1978-03-06,86.9,2.951582868
1978-03-07,87.36,2.951582868
1978-03-08,87.34,2.951582868
1978-03-09,87.89,2.951582868
1978-03-10,88.88,2.951582868
1978-03-13,88.95,2.951582868
1978-03-14,89.35,2.951582868
1978-03-15,89.12,2.951582868
1978-03-16,89.51,2.951582868
1978-03-17,90.2,2.951582868
1978-03-20,90.82,2.951582868
1978-03-21,89.79,2.951582868
1978-03-22,89.47,2.951582868
1978-03-23,89.36,2.951582868
1978-03-27,88.87,2.951582868
1978-03-28,89.5,2.951582868
1978-03-29,89.64,2.951582868
1978-03-30,89.41,2.951582868
1978-03-31,89.21,2.951582868
1978-04-03,88.46,2.974860335
1978-04-04,88.86,2.974860335
1978-04-05,89.64,2.974860335
1978-04-06,89.79,2.974860335
1978-04-07,90.17,2.974860335
1978-04-10,90.49,2.974860335
1978-04-11,90.25,2.974860335
1978-04-12,90.11,2.974860335
1978-04-13,90.98,2.974860335
1978-04-14,92.92,2.974860335
1978-04-17,94.45,2.974860335
1978-04-18,93.43,2.974860335
1978-04-19,93.86,2.974860335
1978-04-20,94.54,2.974860335
1978-04-21,94.34,2.974860335
1978-04-24,95.77,2.974860335
1978-04-25,96.64,2.974860335
1978-04-26,96.82,2.974860335
1978-04-27,95.86,2.974860335
1978-04-28,96.83,2.974860335
1978-05-01,97.67,3.002793296
1978-05-02,97.25,3.002793296
1978-05-03,96.26,3.002793296
1978-05-04,95.93,3.002793296
1978-05-05,96.53,3.002793296
1978-05-08,96.19,3.002793296
1978-05-09,95.9,3.002793296
1978-05-10,95.92,3.002793296
1978-05-11,97.2,3.002793296
1978-05-12,98.07,3.002793296
1978-05-15,98.76,3.002793296
1978-05-16,99.35,3.002793296
1978-05-17,99.6,3.002793296
1978-05-18,98.62,3.002793296
1978-05-19,98.12,3.002793296
1978-05-22,99.09,3.002793296
1978-05-23,98.05,3.002793296
1978-05-24,97.08,3.002793296
1978-05-25,96.8,3.002793296
1978-05-26,96.58,3.002793296
1978-05-30,96.86,3.002793296
1978-05-31,97.29,3.002793296
1978-06-01,97.35,3.026070764
1978-06-02,98.14,3.026070764
1978-06-05,99.95,3.026070764
1978-06-06,100.32,3.026070764
1978-06-07,100.12,3.026070764
1978-06-08,100.21,3.026070764
1978-06-09,99.93,3.026070764
1978-06-12,99.55,3.026070764
1978-06-13,99.57,3.026070764
1978-06-14,99.48,3.026070764
1978-06-15,98.34,3.026070764
1978-06-16,97.42,3.026070764
1978-06-19,97.49,3.026070764
1978-06-20,96.51,3.026070764
1978-06-21,96.01,3.026070764
1978-06-22,96.24,3.026070764
1978-06-23,95.85,3.026070764
1978-06-26,94.6,3.026070764
1978-06-27,94.98,3.026070764
1978-06-28,95.4,3.026070764
1978-06-29,95.57,3.026070764
1978-06-30,95.53,3.026070764
1978-07-03,95.09,3.049348231
1978-07-05,94.27,3.049348231
1978-07-06,94.32,3.049348231
1978-07-07,94.89,3.049348231
1978-07-10,95.27,3.049348231
1978-07-11,95.93,3.049348231
1978-07-12,96.24,3.049348231
1978-07-13,96.25,3.049348231
1978-07-14,97.58,3.049348231
1978-07-17,97.78,3.049348231
1978-07-18,96.87,3.049348231
1978-07-19,98.12,3.049348231
1978-07-20,98.03,3.049348231
1978-07-21,97.75,3.049348231
1978-07-24,97.72,3.049348231
1978-07-25,98.44,3.049348231
1978-07-26,99.08,3.049348231
1978-07-27,99.54,3.049348231
1978-07-28,100,3.049348231
1978-07-31,100.68,3.049348231
1978-08-01,100.66,3.067970205
1978-08-02,102.92,3.067970205
1978-08-03,103.51,3.067970205
1978-08-04,103.92,3.067970205
1978-08-07,103.55,3.067970205
1978-08-08,104.01,3.067970205
1978-08-09,104.5,3.067970205
1978-08-10,103.66,3.067970205
1978-08-11,103.96,3.067970205
1978-08-14,103.97,3.067970205
1978-08-15,103.85,3.067970205
1978-08-16,104.65,3.067970205
1978-08-17,105.08,3.067970205
1978-08-18,104.73,3.067970205
1978-08-21,103.89,3.067970205
1978-08-22,104.31,3.067970205
1978-08-23,104.91,3.067970205
1978-08-24,105.08,3.067970205
1978-08-25,104.9,3.067970205
1978-08-28,103.96,3.067970205
1978-08-29,103.39,3.067970205
1978-08-30,103.5,3.067970205
1978-08-31,103.29,3.067970205
1978-09-01,103.68,3.095903166
1978-09-05,104.49,3.095903166
1978-09-06,105.38,3.095903166
1978-09-07,105.42,3.095903166
1978-09-08,106.79,3.095903166
1978-09-11,106.98,3.095903166
1978-09-12,106.99,3.095903166
1978-09-13,106.34,3.095903166
1978-09-14,105.1,3.095903166
1978-09-15,104.12,3.095903166
1978-09-18,103.21,3.095903166
1978-09-19,102.53,3.095903166
1978-09-20,101.73,3.095903166
1978-09-21,101.9,3.095903166
1978-09-22,101.84,3.095903166
1978-09-25,101.86,3.095903166
1978-09-26,102.62,3.095903166
1978-09-27,101.66,3.095903166
1978-09-28,101.96,3.095903166
1978-09-29,102.54,3.095903166
1978-10-02,102.96,3.123836127
1978-10-03,102.6,3.123836127
1978-10-04,103.06,3.123836127
1978-10-05,103.27,3.123836127
1978-10-06,103.52,3.123836127
1978-10-09,104.59,3.123836127
1978-10-10,104.46,3.123836127
1978-10-11,105.39,3.123836127
1978-10-12,104.88,3.123836127
1978-10-13,104.66,3.123836127
1978-10-16,102.61,3.123836127
1978-10-17,101.26,3.123836127
1978-10-18,100.49,3.123836127
1978-10-19,99.33,3.123836127
1978-10-20,97.95,3.123836127
1978-10-23,98.18,3.123836127
1978-10-24,97.49,3.123836127
1978-10-25,97.31,3.123836127
1978-10-26,96.03,3.123836127
1978-10-27,94.59,3.123836127
1978-10-30,95.06,3.123836127
1978-10-31,93.15,3.123836127
1978-11-01,96.85,3.142458101
1978-11-02,95.61,3.142458101
1978-11-03,96.18,3.142458101
1978-11-06,95.19,3.142458101
1978-11-07,93.85,3.142458101
1978-11-08,94.45,3.142458101
1978-11-09,94.42,3.142458101
1978-11-10,94.77,3.142458101
1978-11-13,93.13,3.142458101
1978-11-14,92.49,3.142458101
1978-11-15,92.71,3.142458101
1978-11-16,93.71,3.142458101
1978-11-17,94.42,3.142458101
1978-11-20,95.25,3.142458101
1978-11-21,95.01,3.142458101
1978-11-22,95.48,3.142458101
1978-11-24,95.79,3.142458101
1978-11-27,95.99,3.142458101
1978-11-28,95.15,3.142458101
1978-11-29,93.75,3.142458101
1978-11-30,94.7,3.142458101
1978-12-01,96.28,3.161080074
1978-12-04,96.15,3.161080074
1978-12-05,97.44,3.161080074
1978-12-06,97.49,3.161080074
1978-12-07,97.08,3.161080074
1978-12-08,96.63,3.161080074
1978-12-11,97.11,3.161080074
1978-12-12,96.59,3.161080074
1978-12-13,96.06,3.161080074
1978-12-14,96.04,3.161080074
1978-12-15,95.33,3.161080074
1978-12-18,93.44,3.161080074
1978-12-19,94.24,3.161080074
1978-12-20,94.68,3.161080074
1978-12-21,94.71,3.161080074
1978-12-22,96.31,3.161080074
1978-12-26,97.52,3.161080074
1978-12-27,96.66,3.161080074
1978-12-28,96.28,3.161080074
1978-12-29,96.11,3.161080074
1979-01-02,96.73,3.189013035
1979-01-03,97.8,3.189013035
1979-01-04,98.58,3.189013035
1979-01-05,99.13,3.189013035
1979-01-08,98.8,3.189013035
1979-01-09,99.33,3.189013035
1979-01-10,98.77,3.189013035
1979-01-11,99.1,3.189013035
1979-01-12,99.93,3.189013035
1979-01-15,100.69,3.189013035
1979-01-16,99.46,3.189013035
1979-01-17,99.48,3.189013035
1979-01-18,99.72,3.189013035
1979-01-19,99.75,3.189013035
1979-01-22,99.9,3.189013035
1979-01-23,100.6,3.189013035
1979-01-24,100.16,3.189013035
1979-01-25,101.19,3.189013035
1979-01-26,101.86,3.189013035
1979-01-29,101.55,3.189013035
1979-01-30,101.05,3.189013035
1979-01-31,99.93,3.189013035
1979-02-01,99.96,3.22160149
1979-02-02,99.5,3.22160149
1979-02-05,98.09,3.22160149
1979-02-06,98.05,3.22160149
1979-02-07,97.16,3.22160149
1979-02-08,97.65,3.22160149
1979-02-09,97.87,3.22160149
1979-02-12,98.2,3.22160149
1979-02-13,98.93,3.22160149
1979-02-14,98.87,3.22160149
1979-02-15,98.73,3.22160149
1979-02-16,98.67,3.22160149
1979-02-20,99.42,3.22160149
1979-02-21,99.07,3.22160149
1979-02-22,98.33,3.22160149
1979-02-23,97.78,3.22160149
1979-02-26,97.67,3.22160149
1979-02-27,96.13,3.22160149
1979-02-28,96.28,3.22160149
1979-03-01,96.9,3.254189944
1979-03-02,96.97,3.254189944
1979-03-05,98.06,3.254189944
1979-03-06,97.87,3.254189944
1979-03-07,98.44,3.254189944
1979-03-08,99.58,3.254189944
1979-03-09,99.54,3.254189944
1979-03-12,99.67,3.254189944
1979-03-13,99.84,3.254189944
1979-03-14,99.71,3.254189944
1979-03-15,99.86,3.254189944
1979-03-16,100.69,3.254189944
1979-03-19,101.06,3.254189944
1979-03-20,100.5,3.254189944
1979-03-21,101.25,3.254189944
1979-03-22,101.67,3.254189944
1979-03-23,101.6,3.254189944
1979-03-26,101.04,3.254189944
1979-03-27,102.48,3.254189944
1979-03-28,102.12,3.254189944
1979-03-29,102.03,3.254189944
1979-03-30,101.59,3.254189944
1979-04-02,100.9,3.286778399
1979-04-03,102.4,3.286778399
1979-04-04,102.65,3.286778399
1979-04-05,103.26,3.286778399
1979-04-06,103.18,3.286778399
1979-04-09,102.87,3.286778399
1979-04-10,103.34,3.286778399
1979-04-11,102.31,3.286778399
1979-04-12,102,3.286778399
1979-04-16,101.12,3.286778399
1979-04-17,101.24,3.286778399
1979-04-18,101.7,3.286778399
1979-04-19,101.28,3.286778399
1979-04-20,101.23,3.286778399
1979-04-23,101.57,3.286778399
1979-04-24,102.2,3.286778399
1979-04-25,102.5,3.286778399
1979-04-26,102.01,3.286778399
1979-04-27,101.8,3.286778399
1979-04-30,101.76,3.286778399
1979-05-01,101.68,3.324022346
1979-05-02,101.72,3.324022346
1979-05-03,101.81,3.324022346
1979-05-04,100.69,3.324022346
1979-05-07,99.02,3.324022346
1979-05-08,99.17,3.324022346
1979-05-09,99.46,3.324022346
1979-05-10,98.52,3.324022346
1979-05-11,98.52,3.324022346
1979-05-14,98.06,3.324022346
1979-05-15,98.14,3.324022346
1979-05-16,98.42,3.324022346
1979-05-17,99.94,3.324022346
1979-05-18,99.93,3.324022346
1979-05-21,100.14,3.324022346
1979-05-22,100.51,3.324022346
1979-05-23,99.88,3.324022346
1979-05-24,99.93,3.324022346
1979-05-25,100.22,3.324022346
1979-05-29,100.05,3.324022346
1979-05-30,99.11,3.324022346
1979-05-31,99.08,3.324022346
1979-06-01,99.17,3.361266294
1979-06-04,99.32,3.361266294
1979-06-05,100.62,3.361266294
1979-06-06,101.3,3.361266294
1979-06-07,101.79,3.361266294
1979-06-08,101.49,3.361266294
1979-06-11,101.91,3.361266294
1979-06-12,102.85,3.361266294
1979-06-13,102.31,3.361266294
1979-06-14,102.2,3.361266294
1979-06-15,102.09,3.361266294
1979-06-18,101.56,3.361266294
1979-06-19,101.58,3.361266294
1979-06-20,101.63,3.361266294
1979-06-21,102.09,3.361266294
1979-06-22,102.64,3.361266294
1979-06-25,102.09,3.361266294
1979-06-26,101.66,3.361266294
1979-06-27,102.27,3.361266294
1979-06-28,102.8,3.361266294
1979-06-29,102.91,3.361266294
1979-07-02,101.99,3.398510242
1979-07-03,102.09,3.398510242
1979-07-05,102.43,3.398510242
1979-07-06,103.62,3.398510242
1979-07-09,104.47,3.398510242
1979-07-10,104.2,3.398510242
1979-07-11,103.64,3.398510242
1979-07-12,102.69,3.398510242
1979-07-13,102.32,3.398510242
1979-07-16,102.74,3.398510242
1979-07-17,101.83,3.398510242
1979-07-18,101.69,3.398510242
1979-07-19,101.61,3.398510242
1979-07-20,101.82,3.398510242
1979-07-23,101.59,3.398510242
1979-07-24,101.97,3.398510242
1979-07-25,103.08,3.398510242
1979-07-26,103.1,3.398510242
1979-07-27,103.1,3.398510242
1979-07-30,103.15,3.398510242
1979-07-31,103.81,3.398510242
1979-08-01,104.17,3.431098696
1979-08-02,104.1,3.431098696
1979-08-03,104.04,3.431098696
1979-08-06,104.3,3.431098696
1979-08-07,105.65,3.431098696
1979-08-08,105.98,3.431098696
1979-08-09,105.49,3.431098696
1979-08-10,106.4,3.431098696
1979-08-13,107.42,3.431098696
1979-08-14,107.52,3.431098696
1979-08-15,108.25,3.431098696
1979-08-16,108.09,3.431098696
1979-08-17,108.3,3.431098696
1979-08-20,108.83,3.431098696
1979-08-21,108.91,3.431098696
1979-08-22,108.99,3.431098696
1979-08-23,108.63,3.431098696
1979-08-24,108.6,3.431098696
1979-08-27,109.14,3.431098696
1979-08-28,109.02,3.431098696
1979-08-29,109.02,3.431098696
1979-08-30,109.02,3.431098696
1979-08-31,109.32,3.431098696
1979-09-04,107.44,3.463687151
1979-09-05,106.4,3.463687151
1979-09-06,106.85,3.463687151
1979-09-07,107.66,3.463687151
1979-09-10,108.17,3.463687151
1979-09-11,107.51,3.463687151
1979-09-12,107.82,3.463687151
1979-09-13,107.85,3.463687151
1979-09-14,108.76,3.463687151
1979-09-17,108.84,3.463687151
1979-09-18,108,3.463687151
1979-09-19,108.28,3.463687151
1979-09-20,110.51,3.463687151
1979-09-21,110.47,3.463687151
1979-09-24,109.61,3.463687151
1979-09-25,109.68,3.463687151
1979-09-26,109.96,3.463687151
1979-09-27,110.21,3.463687151
1979-09-28,109.32,3.463687151
1979-10-01,108.56,3.500931099
1979-10-02,109.59,3.500931099
1979-10-03,109.59,3.500931099
1979-10-04,110.17,3.500931099
1979-10-05,111.27,3.500931099
1979-10-08,109.88,3.500931099
1979-10-09,106.63,3.500931099
1979-10-10,105.3,3.500931099
1979-10-11,105.05,3.500931099
1979-10-12,104.49,3.500931099
1979-10-15,103.36,3.500931099
1979-10-16,103.19,3.500931099
1979-10-17,103.39,3.500931099
1979-10-18,103.61,3.500931099
1979-10-19,101.6,3.500931099
1979-10-22,100.71,3.500931099
1979-10-23,100.28,3.500931099
1979-10-24,100.44,3.500931099
1979-10-25,100,3.500931099
1979-10-26,100.57,3.500931099
1979-10-29,100.71,3.500931099
1979-10-30,102.67,3.500931099
1979-10-31,101.82,3.500931099
1979-11-01,102.57,3.538175047
1979-11-02,102.51,3.538175047
1979-11-05,101.82,3.538175047
1979-11-06,101.2,3.538175047
1979-11-07,99.87,3.538175047
1979-11-08,100.3,3.538175047
1979-11-09,101.51,3.538175047
1979-11-12,103.51,3.538175047
1979-11-13,102.94,3.538175047
1979-11-14,103.39,3.538175047
1979-11-15,104.13,3.538175047
1979-11-16,103.79,3.538175047
1979-11-19,104.23,3.538175047
1979-11-20,103.69,3.538175047
1979-11-21,103.89,3.538175047
1979-11-23,104.67,3.538175047
1979-11-26,106.8,3.538175047
1979-11-27,106.38,3.538175047
1979-11-28,106.77,3.538175047
1979-11-29,106.81,3.538175047
1979-11-30,106.16,3.538175047
1979-12-03,105.83,3.580074488
1979-12-04,106.79,3.580074488
1979-12-05,107.25,3.580074488
1979-12-06,108,3.580074488
1979-12-07,107.52,3.580074488
1979-12-10,107.67,3.580074488
1979-12-11,107.49,3.580074488
1979-12-12,107.52,3.580074488
1979-12-13,107.67,3.580074488
1979-12-14,108.92,3.580074488
1979-12-17,109.33,3.580074488
1979-12-18,108.3,3.580074488
1979-12-19,108.2,3.580074488
1979-12-20,108.26,3.580074488
1979-12-21,107.59,3.580074488
1979-12-24,107.66,3.580074488
1979-12-26,107.78,3.580074488
1979-12-27,107.96,3.580074488
1979-12-28,107.84,3.580074488
1979-12-31,107.94,3.580074488
1980-01-02,105.76,3.631284916
1980-01-03,105.22,3.631284916
1980-01-04,106.52,3.631284916
1980-01-07,106.81,3.631284916
1980-01-08,108.95,3.631284916
1980-01-09,109.05,3.631284916
1980-01-10,109.89,3.631284916
1980-01-11,109.92,3.631284916
1980-01-14,110.38,3.631284916
1980-01-15,111.14,3.631284916
1980-01-16,111.05,3.631284916
1980-01-17,110.7,3.631284916
1980-01-18,111.07,3.631284916
1980-01-21,112.1,3.631284916
1980-01-22,111.51,3.631284916
1980-01-23,113.44,3.631284916
1980-01-24,113.7,3.631284916
1980-01-25,113.61,3.631284916
1980-01-28,114.85,3.631284916
1980-01-29,114.07,3.631284916
1980-01-30,115.2,3.631284916
1980-01-31,114.16,3.631284916
1980-02-01,115.12,3.677839851
1980-02-04,114.37,3.677839851
1980-02-05,114.66,3.677839851
1980-02-06,115.72,3.677839851
1980-02-07,116.28,3.677839851
1980-02-08,117.95,3.677839851
1980-02-11,117.12,3.677839851
1980-02-12,117.9,3.677839851
1980-02-13,118.44,3.677839851
1980-02-14,116.72,3.677839851
1980-02-15,115.41,3.677839851
1980-02-19,114.6,3.677839851
1980-02-20,116.47,3.677839851
1980-02-21,115.28,3.677839851
1980-02-22,115.04,3.677839851
1980-02-25,113.33,3.677839851
1980-02-26,113.98,3.677839851
1980-02-27,112.38,3.677839851
1980-02-28,112.35,3.677839851
1980-02-29,113.66,3.677839851
1980-03-03,112.5,3.729050279
1980-03-04,112.78,3.729050279
1980-03-05,111.13,3.729050279
1980-03-06,108.65,3.729050279
1980-03-07,106.9,3.729050279
1980-03-10,106.51,3.729050279
1980-03-11,107.78,3.729050279
1980-03-12,106.87,3.729050279
1980-03-13,105.62,3.729050279
1980-03-14,105.43,3.729050279
1980-03-17,102.26,3.729050279
1980-03-18,104.1,3.729050279
1980-03-19,104.31,3.729050279
1980-03-20,103.12,3.729050279
1980-03-21,102.31,3.729050279
1980-03-24,99.28,3.729050279
1980-03-25,99.19,3.729050279
1980-03-26,98.68,3.729050279
1980-03-27,98.22,3.729050279
1980-03-28,100.68,3.729050279
1980-03-31,102.09,3.729050279
1980-04-01,102.18,3.766294227
1980-04-02,102.68,3.766294227
1980-04-03,102.15,3.766294227
1980-04-07,100.19,3.766294227
1980-04-08,101.2,3.766294227
1980-04-09,103.11,3.766294227
1980-04-10,104.08,3.766294227
1980-04-11,103.79,3.766294227
1980-04-14,102.84,3.766294227
1980-04-15,102.63,3.766294227
1980-04-16,101.54,3.766294227
1980-04-17,101.05,3.766294227
1980-04-18,100.55,3.766294227
1980-04-21,99.8,3.766294227
1980-04-22,103.43,3.766294227
1980-04-23,103.73,3.766294227
1980-04-24,104.4,3.766294227
1980-04-25,105.16,3.766294227
1980-04-28,105.64,3.766294227
1980-04-29,105.86,3.766294227
1980-04-30,106.29,3.766294227
1980-05-01,105.46,3.803538175
1980-05-02,105.58,3.803538175
1980-05-05,106.38,3.803538175
1980-05-06,106.25,3.803538175
1980-05-07,107.18,3.803538175
1980-05-08,106.13,3.803538175
1980-05-09,104.72,3.803538175
1980-05-12,104.78,3.803538175
1980-05-13,106.3,3.803538175
1980-05-14,106.85,3.803538175
1980-05-15,106.99,3.803538175
1980-05-16,107.35,3.803538175
1980-05-19,107.67,3.803538175
1980-05-20,107.62,3.803538175
1980-05-21,107.72,3.803538175
1980-05-22,109.01,3.803538175
1980-05-23,110.62,3.803538175
1980-05-27,111.4,3.803538175
1980-05-28,112.06,3.803538175
1980-05-29,110.27,3.803538175
1980-05-30,111.24,3.803538175
1980-06-02,110.76,3.840782123
1980-06-03,110.51,3.840782123
1980-06-04,112.61,3.840782123
1980-06-05,112.78,3.840782123
1980-06-06,113.2,3.840782123
1980-06-09,113.71,3.840782123
1980-06-10,114.66,3.840782123
1980-06-11,116.02,3.840782123
1980-06-12,115.52,3.840782123
